disease	node_num	prob_mean	zscore	zscore_mod
Cues	157	0.000169561847541519	-0.961886778667897	-1.05409226625382
Hemochromatosis	2752	0.000168508391527765	-0.965617919152382	-1.05937837849256
Bulimia	207	0.000167544742161758	-0.969030981601512	-1.06421385205861
Respiratory Syncytial Virus Infections	226	0.000167163059286881	-0.970382829621832	-1.06612908960993
Disease Progression	2885	0.000166800636479848	-0.971666462151493	-1.06794768251827
Skin Diseases, Viral	145	0.000166671386356789	-0.972124241461188	-1.06859624368118
Respiratory Tract Diseases	2471	0.000164636811989606	-0.979330316219866	-1.07880548670849
Male Urogenital Diseases	2944	0.000163911295727527	-0.981899956586669	-1.08244603775411
Arthritis, Psoriatic	244	0.000163680924672341	-0.982715886971265	-1.0836020112721
Intestinal Diseases	2192	0.000163290575287894	-0.984098430117241	-1.08556073629865
Bronchiolitis, Viral	212	0.000161997487586523	-0.98867830038195	-1.09204929076579
Carcinoma	2609	0.000158900938062415	-0.999645688807059	-1.10758739404067
Cytomegalovirus Infections	88	0.000157255644460266	-1.00547300526612	-1.11584327424174
Narcolepsy	222	0.00015581091256498	-1.01058997037273	-1.12309276055504
Lentigo	31	0.000155098978690668	-1.01311150450992	-1.12666515685544
Skin Diseases	2550	0.000154718811248956	-1.01445798515471	-1.1285727901502
Diabetes Mellitus	3526	0.000152476655642623	-1.02239927311176	-1.13982365021181
Metabolic Diseases	4203	0.000152306723377283	-1.02300114081819	-1.1406763493429
Cataplexy	205	0.000151164370813785	-1.0270471359443	-1.14640853349489
Diabetes Mellitus, Type 2	3075	0.000150952680281336	-1.02779690347659	-1.14747077045571
Glucose Metabolism Disorders	3496	0.000148111016662467	-1.03786153458906	-1.16172988772113
Gastrointestinal Diseases	2641	0.000147791940687548	-1.03899164089829	-1.16333097157664
Colonic Diseases, Functional	76	0.000147117442750642	-1.04138058407792	-1.16671551896423
Schizotypal Personality Disorder	51	0.00014608401440901	-1.04504079036364	-1.17190113481646
Cryptorchidism	78	0.000143580259517977	-1.05390861314427	-1.18446466779696
Digestive System Diseases	3396	0.000142678820559665	-1.05710133818236	-1.18898797721643
Bloom Syndrome	3413	0.000142013790087165	-1.05945674940691	-1.19232501803628
Disorders of Excessive Somnolence	221	0.000141979900360255	-1.05957678036257	-1.19249507250258
Cardiovascular Diseases	4217	0.000138777670541131	-1.07091846825724	-1.20856346645271
Insulinoma	50	0.000138531304467059	-1.07179104995118	-1.20979970100105
Opioid-Related Disorders	134	0.000138517765710413	-1.07183900164766	-1.20986763681068
Endocrine System Diseases	4450	0.000135305915364996	-1.08321476361344	-1.22598430537419
Irritable Bowel Syndrome	88	0.000135146178688945	-1.0837805204852	-1.22678584429678
Bulimia Nervosa	54	0.000133703930023275	-1.08888869046564	-1.23402287007039
Disorders of Sex Development	56	0.000130452306453678	-1.10040532161342	-1.25033911576324
Mental Disorders	5613	0.000130440807839899	-1.10044604751259	-1.2503968143878
Leukemia, Myelomonocytic, Chronic	32	0.000129160207068254	-1.10498169145136	-1.25682271098296
Immunologic Deficiency Syndromes	1769	0.000127123243705871	-1.11219622757586	-1.26704394169329
Genetics, Behavioral	32	0.000126758858198111	-1.11348681161753	-1.2688723831916
Sexually Transmitted Diseases	1710	0.000124522638579158	-1.12140707543827	-1.28009345720126
HIV Infections	1682	0.00012449102849084	-1.12151903234838	-1.2802520727225
Lentivirus Infections	1682	0.00012449102849084	-1.12151903234838	-1.2802520727225
Neoplasms	5081	0.000124396448003322	-1.12185401841464	-1.28072666593388
Retroviridae Infections	1692	0.000123993952115473	-1.12327958216138	-1.28274634061514
Sexually Transmitted Diseases, Viral	1693	0.000123763658477583	-1.12409523834866	-1.2839019256627
Keratoconjunctivitis	34	0.000123761515343444	-1.12410282892145	-1.28391267964526
Immune System Diseases	4253	0.000119304506673573	-1.13988870443094	-1.30627739897894
Disease	7722	0.000116261640438594	-1.1506659568743	-1.32154612613562
Genetic Predisposition to Disease	7845	0.000113030250249324	-1.16211092524406	-1.3377608432236
Myelitis, Transverse	33	0.000112853465869943	-1.16273706183288	-1.33864792541712
Disease Susceptibility	8001	0.00011117500057353	-1.16868186611278	-1.3470702570853
Epilepsy, Generalized	82	9.90680441468185e-05	-1.21156239902332	-1.40782146995567
COVID-19	328	9.54249704267669e-05	-1.22446547202055	-1.42610196418302
Delirium	39	9.34070985609772e-05	-1.23161238970164	-1.43622739612009
Acquired Immunodeficiency Syndrome	978	8.85775121455046e-05	-1.24871786459837	-1.46046166459031
Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	52	8.63223157705589e-05	-1.25670534047317	-1.47177796161907
Dyslexia	55	8.07893461360495e-05	-1.27630206471528	-1.49954172025702
Albinism	107	7.79002181339161e-05	-1.28653480562983	-1.51403900793868
Brugada Syndrome	57	6.7486139326826e-05	-1.32341948855766	-1.56629556988207
Learning Disorders	82	5.85958449304328e-05	-1.35490721743127	-1.61090596974804
Heroin Dependence	102	4.67094821448876e-05	-1.39700644969476	-1.67055027095705
Retinitis Pigmentosa	135	3.64265031534676e-05	-1.43342680205409	-1.72214899020833
Borderline Personality Disorder	34	1.75394873906628e-05	-1.50032101332026	-1.81692170389884
Leber Congenital Amaurosis	33	1.12039939543133e-05	-1.52276012396268	-1.84871242791114
Retinal Dystrophies	49	1.03407463163916e-05	-1.52581758262059	-1.85304409799922
